1000
5 4 1.555149e-02 6.665576e-02 1.066680e+00
5 5 9.621057e-01 -4.996921e-02 9.139047e-01
5 6 9.596675e-01 9.222220e-01 1.068629e+00
5 7 -1.393760e-02 1.019600e+00 1.064528e+00
6 0 0.000000e+00 0.000000e+00 0.000000e+00
6 1 1.000000e+00 0.000000e+00 0.000000e+00
6 2 1.032113e+00 9.825055e-01 -9.365243e-02
6 3 -7.752163e-02 1.045582e+00 0.000000e+00
6 4 5.246489e-03 -1.470134e-02 9.274447e-01
6 5 1.036345e+00 5.620551e-02 1.080554e+00
6 6 9.715433e-01 1.076106e+00 1.095666e+00
6 7 5.526946e-02 9.221378e-01 1.000401e+00
7 0 0.000000e+00 0.000000e+00 0.000000e+00
7 1 1.000000e+00 0.000000e+00 0.000000e+00
7 2 1.071149e+00 9.638680e-01 2.900093e-02
7 3 -5.909372e-02 9.443326e-01 0.000000e+00
7 4 -1.504130e-02 1.119097e-02 1.004992e+00
7 5 9.943249e-01 5.621076e-02 1.038109e+00
7 6 9.365917e-01 9.646745e-01 1.097653e+00
7 7 -6.195056e-02 9.073686e-01 9.930931e-01
8 0 0.000000e+00 0.000000e+00 0.000000e+00
8 1 1.000000e+00 0.000000e+00 0.000000e+00
8 2 9.678055e-01 1.090995e+00 1.617626e-03
8 3 5.278831e-02 9.030425e-01 0.000000e+00
8 4 8.826634e-02 -3.827006e-02 9.264916e-01
8 5 1.055708e+00 7.223429e-02 9.415780e-01
8 6 9.166744e-01 1.016027e+00 1.053467e+00
8 7 -3.248055e-02 1.073823e+00 9.861116e-01
9 0 0.000000e+00 0.000000e+00 0.000000e+00
9 1 1.000000e+00 0.000000e+00 0.000000e+00
9 2 1.084626e+00 1.048537e+00 -5.746448e-02
9 3 4.916706e-02 1.067462e+00 0.000000e+00
9 4 8.839291e-02 5.869948e-03 1.046871e+00
9 5 9.718004e-01 -9.068669e-02 1.091468e+00
9 6 1.077956e+00 1.088710e+00 9.813865e-01
9 7 9.334683e-02 1.073411e+00 9.946738e-01
10 0 0.000000e+00 0.000000e+00 0.000000e+00
10 1 1.000000e+00 0.000000e+00 0.000000e+00
10 2 9.009180e-01 9.180643e-01 -5.513402e-02
10 3 -6.935628e-02 9.622873e-01 0.000000e+00
10 4 -1.805516e-02 -1.484158e-03 1.093454e+00
10 5 1.037777e+00 -4.324771e-02 9.392533e-01
10 6 9.116355e-01 1.076248e+00 1.079963e+00
10 7 4.337317e-02 1.030556e+00 9.152107e-01
11 0 0.000000e+00 0.000000e+00 0.000000e+00
11 1 1.000000e+00 0.000000e+00 0.000000e+00
11 2 1.088908e+00 1.048492e+00 -1.691721e-02
11 3 -3.977466e-02 9.299810e-01 0.000000e+00
11 4 -3.001739e-02 8.939696e-02 9.598822e-01
11 5 1.081217e+00 -7.640495e-02 1.088193e+00
11 6 9.757457e-01 1.066755e+00 9.165808e-01
11 7 8.763581e-03 9.769924e-01 1.074765e+00
12 0 0.000000e+00 0.000000e+00 0.000000e+00
12 1 1.000000e+00 0.000000e+00 0.000000e+00
12 2 1.048501e+00 1.096464e+00 -6.390997e-02
12 3 8.363094e-02 1.020226e+00 0.000000e+00
12 4 -7.357995e-02 1.702889e-02 1.037192e+00
12 5 9.005477e-01 2.875689e-02 9.877832e-01
12 6 1.062050e+00 9.328063e-01 1.059780e+00
12 7 9.551177e-02 1.025621e+00 1.043672e+00
13 0 0.000000e+00 0.000000e+00 0.000000e+00
13 1 1.000000e+00 0.000000e+00 0.000000e+00
13 2 9.734532e-01 1.022650e+00 -2.174221e-02
13 3 8.170991e-02 9.565841e-01 0.000000e+00
13 4 6.336274e-02 9.762418e-02 9.415422e-01
13 5 9.573639e-01 -2.193966e-02 9.583152e-01
13 6 9.008196e-01 1.035855e+00 1.075838e+00
13 7 -3.606089e-02 9.692025e-01 1.076921e+00
14 0 0.000000e+00 0.000000e+00 0.000000e+00
14 1 1.000000e+00 0.000000e+00 0.000000e+00
14 2 1.000723e+00 1.050692e+00 -1.132264e-04
14 3 -5.992883e-02 1.026410e+00 0.000000e+00
14 4 3.154622e-02 -9.068541e-03 1.026453e+00
14 5 9.912879e-01 -4.554366e-03 9.709450e-01
14 6 1.008410e+00 1.011883e+00 9.870999e-01
14 7 8.301217e-02 9.068432e-01 1.038951e+00
15 0 0.000000e+00 0.000000e+00 0.000000e+00
15 1 1.000000e+00 0.000000e+00 0.000000e+00
15 2 1.068250e+00 9.212257e-01 -8.623582e-02
15 3 -8.364599e-03 9.452194e-01 0.000000e+00
15 4 -8.721810e-02 4.256285e-02 9.228362e-01
15 5 9.958121e-01 -7.727830e-02 1.089892e+00
15 6 1.083422e+00 1.013654e+00 9.112593e-01
15 7 -9.843649e-02 1.052986e+00 1.055224e+00
16 0 0.000000e+00 0.000000e+00 0.000000e+00
16 1 1.000000e+00 0.000000e+00 0.000000e+00
16 2 9.383058e-01 1.002564e+00 -5.271763e-02
16 3 2.655479e-02 9.771882e-01 0.000000e+00
16 4 -6.485194e-02 -2.010206e-02 1.049453e+00
16 5 1.076049e+00 2.456523e-03 9.742675e-01
16 6 9.223569e-01 9.830573e-01 9.745640e-01
16 7 -1.426285e-03 9.484051e-01 1.096291e+00
17 0 0.000000e+00 0.000000e+00 0.000000e+00
17 1 1.000000e+00 0.000000e+00 0.000000e+00
17 2 1.076556e+00 9.597925e-01 8.084927e-02
17 3 -5.409578e-03 9.376292e-01 0.000000e+00
17 4 -4.921907e-02 -1.826238e-02 9.280175e-01
17 5 1.049213e+00 -7.125362e-02 9.644117e-01
17 6 9.440438e-01 1.067836e+00 1.070836e+00
17 7 -7.316928e-02 9.097635e-01 1.021444e+00
18 0 0.000000e+00 0.000000e+00 0.000000e+00
18 1 1.000000e+00 0.000000e+00 0.000000e+00
18 2 9.356496e-01 9.139148e-01 6.361658e-02
18 3 -4.824582e-02 1.089793e+00 0.000000e+00
18 4 -4.261656e-02 3.603240e-02 1.046542e+00
18 5 1.031357e+00 -3.488789e-02 9.592747e-01
18 6 9.217166e-01 1.027665e+00 9.247062e-01
18 7 1.001073e-02 9.747334e-01 1.042668e+00
19 0 0.000000e+00 0.000000e+00 0.000000e+00
19 1 1.000000e+00 0.000000e+00 0.000000e+00
19 2 1.098325e+00 9.924020e-01 2.924902e-02
19 3 2.363138e-02 1.014067e+00 0.000000e+00
19 4 5.010311e-02 3.350532e-02 9.556052e-01
19 5 1.037175e+00 -2.935720e-02 9.712466e-01
19 6 9.042282e-01 9.009597e-01 9.115960e-01
19 7 -1.040595e-02 1.055337e+00 9.123486e-01
20 0 0.000000e+00 0.000000e+00 0.000000e+00
20 1 1.000000e+00 0.000000e+00 0.000000e+00
20 2 9.698653e-01 9.741015e-01 -3.417745e-02
20 3 7.912501e-02 1.058887e+00 0.000000e+00
20 4 1.743514e-02 -5.840166e-02 1.093155e+00
20 5 1.051562e+00 7.236753e-02 1.071581e+00
20 6 9.853676e-01 1.086478e+00 1.059688e+00
20 7 3.956833e-02 9.882638e-01 9.082648e-01
21 0 0.000000e+00 0.000000e+00 0.000000e+00
21 1 1.000000e+00 0.000000e+00 0.000000e+00
21 2 9.642929e-01 1.052260e+00 -9.692076e-02
21 3 5.815743e-02 1.033823e+00 0.000000e+00
21 4 -3.288301e-03 -2.822052e-02 9.041044e-01
21 5 1.091574e+00 -6.005196e-02 9.066808e-01
21 6 9.414746e-01 9.256728e-01 9.847505e-01
21 7 9.995204e-02 1.072711e+00 9.679931e-01
22 0 0.000000e+00 0.000000e+00 0.000000e+00
22 1 1.000000e+00 0.000000e+00 0.000000e+00
22 2 9.406476e-01 9.437779e-01 -7.725456e-02
22 3 -9.189492e-02 1.055311e+00 0.000000e+00
22 4 1.117537e-04 -5.734648e-02 1.034648e+00
22 5 9.116233e-01 -6.131104e-03 1.015080e+00
22 6 1.001076e+00 9.194387e-01 1.098052e+00
22 7 6.319716e-02 9.484830e-01 9.574292e-01
23 0 0.000000e+00 0.000000e+00 0.000000e+00
23 1 1.000000e+00 0.000000e+00 0.000000e+00
23 2 9.254997e-01 9.369264e-01 -6.207290e-02
23 3 5.830411e-02 1.067915e+00 0.000000e+00
23 4 3.399247e-02 -8.026398e-02 9.994591e-01
23 5 1.005111e+00 1.833602e-02 1.095834e+00
23 6 9.940499e-01 9.851735e-01 9.602799e-01
23 7 -9.854416e-02 9.592967e-01 1.089891e+00
24 0 0.000000e+00 0.000000e+00 0.000000e+00
24 1 1.000000e+00 0.000000e+00 0.000000e+00
24 2 1.065917e+00 9.276167e-01 -9.913337e-02
24 3 1.993707e-03 9.743424e-01 0.000000e+00
24 4 7.882019e-02 7.280350e-02 9.951649e-01
24 5 9.654190e-01 5.148335e-02 1.013775e+00
24 6 9.738149e-01 9.981143e-01 9.127844e-01
24 7 -6.233767e-02 9.845405e-01 1.066278e+00
25 0 0.000000e+00 0.000000e+00 0.000000e+00
25 1 1.000000e+00 0.000000e+00 0.000000e+00
25 2 1.096341e+00 1.032050e+00 -4.500691e-02
25 3 -1.846928e-02 9.652184e-01 0.000000e+00
25 4 -4.361568e-02 1.296690e-02 9.421317e-01
25 5 1.077782e+00 -9.972312e-02 9.314080e-01
25 6 1.013410e+00 1.025362e+00 9.837727e-01
25 7 -4.150941e-02 9.045563e-01 1.091605e+00
26 0 0.000000e+00 0.000000e+00 0.000000e+00
26 1 1.000000e+00 0.000000e+00 0.000000e+00
26 2 1.051402e+00 1.032956e+00 -4.064215e-02
26 3 3.197570e-02 9.922571e-01 0.000000e+00
26 4 -6.718482e-02 5.381204e-02 9.783084e-01
26 5 1.036005e+00 4.552913e-02 9.383227e-01
26 6 9.535423e-01 1.024197e+00 1.049435e+00
26 7 6.176922e-02 1.098207e+00 9.907574e-01
27 0 0.000000e+00 0.000000e+00 0.000000e+00
27 1 1.000000e+00 0.000000e+00 0.000000e+00
27 2 1.068074e+00 9.169732e-01 7.850644e-02
27 3 -7.146536e-02 1.035921e+00 0.000000e+00
27 4 -7.458854e-02 -4.723045e-02 1.048159e+00
27 5 1.093543e+00 -9.143220e-02 1.039235e+00
27 6 1.012897e+00 1.006384e+00 9.396846e-01
27 7 -3.535877e-03 1.080885e+00 1.099766e+00
28 0 0.000000e+00 0.000000e+00 0.000000e+00
28 1 1.000000e+00 0.000000e+00 0.000000e+00
28 2 1.077255e+00 9.727920e-01 -8.717873e-02
28 3 -8.499927e-02 9.493761e-01 0.000000e+00
28 4 -2.870091e-02 5.761566e-02 1.067941e+00
28 5 1.016837e+00 -7.599678e-02 9.666129e-01
28 6 9.953100e-01 1.028022e+00 9.882928e-01
28 7 9.769821e-02 9.290422e-01 1.093493e+00
29 0 0.000000e+00 0.000000e+00 0.000000e+00
29 1 1.000000e+00 0.000000e+00 0.000000e+00
29 2 9.965928e-01 1.053809e+00 -7.613458e-03
29 3 -7.702454e-02 1.019705e+00 0.000000e+00
29 4 2.461260e-02 8.250375e-02 1.044351e+00
29 5 1.090804e+00 3.807609e-02 9.729337e-01
29 6 9.957677e-01 1.013375e+00 1.096071e+00
29 7 8.418186e-02 9.504394e-01 1.099975e+00
30 0 0.000000e+00 0.000000e+00 0.000000e+00
30 1 1.000000e+00 0.000000e+00 0.000000e+00
30 2 1.030463e+00 9.621278e-01 6.304007e-02
30 3 7.582371e-02 9.899456e-01 0.000000e+00
30 4 9.112808e-02 1.289289e-02 9.332212e-01
30 5 1.080119e+00 3.728888e-02 9.503323e-01
30 6 9.668467e-01 9.811609e-01 1.028228e+00
30 7 -7.879190e-02 9.008908e-01 9.747292e-01
31 0 0.000000e+00 0.000000e+00 0.000000e+00
31 1 1.000000e+00 0.000000e+00 0.000000e+00
31 2 9.412961e-01 1.008783e+00 -5.152261e-02
31 3 5.042730e-02 1.089232e+00 0.000000e+00
31 4 -6.497263e-02 -6.496327e-02 9.423739e-01
31 5 9.016590e-01 -1.763722e-02 1.052552e+00
31 6 9.535438e-01 9.034128e-01 9.803036e-01
31 7 -3.573305e-02 9.444019e-01 9.419385e-01
32 0 0.000000e+00 0.000000e+00 0.000000e+00
32 1 1.000000e+00 0.000000e+00 0.000000e+00
32 2 1.008061e+00 9.366734e-01 9.385976e-02
32 3 -1.903773e-02 9.893437e-01 0.000000e+00
32 4 6.049053e-02 -6.263179e-02 1.093983e+00
32 5 9.365905e-01 -1.633533e-02 1.099198e+00
32 6 1.086061e+00 9.662529e-01 9.949164e-01
32 7 -5.982160e-02 1.080536e+00 9.948032e-01
33 0 0.000000e+00 0.000000e+00 0.000000e+00
33 1 1.000000e+00 0.000000e+00 0.000000e+00
33 2 9.749744e-01 1.023697e+00 -6.050919e-02
33 3 3.232037e-02 9.967596e-01 0.000000e+00
33 4 1.318494e-02 8.617522e-02 1.074874e+00
33 5 9.651629e-01 2.359124e-02 9.169261e-01
33 6 9.127181e-01 9.253272e-01 1.078082e+00
33 7 -5.510499e-02 9.050577e-01 1.066979e+00
34 0 0.000000e+00 0.000000e+00 0.000000e+00
34 1 1.000000e+00 0.000000e+00 0.000000e+00
34 2 9.832034e-01 1.070532e+00 -3.714305e-02
34 3 -1.732823e-03 9.633197e-01 0.000000e+00
34 4 -8.449783e-02 2.624379e-02 1.052350e+00
34 5 9.448194e-01 -9.404793e-03 9.012916e-01
34 6 1.060418e+00 1.023069e+00 1.041550e+00
34 7 -2.238009e-02 9.782657e-01 1.073684e+00
35 0 0.000000e+00 0.000000e+00 0.000000e+00
35 1 1.000000e+00 0.000000e+00 0.000000e+00
35 2 1.097018e+00 1.082444e+00 9.353651e-02
35 3 -1.567232e-02 1.043119e+00 0.000000e+00
35 4 -6.954563e-03 5.472146e-02 9.596422e-01
35 5 9.119301e-01 1.799682e-02 9.068355e-01
35 6 9.453899e-01 1.041700e+00 1.044498e+00
35 7 6.777404e-02 9.570536e-01 9.474148e-01
36 0 0.000000e+00 0.000000e+00 0.000000e+00
36 1 1.000000e+00 0.000000e+00 0.000000e+00
36 2 9.650388e-01 1.091311e+00 -8.773198e-02
36 3 6.987477e-03 9.488009e-01 0.000000e+00
36 4 7.337074e-02 -1.756734e-02 1.026361e+00
36 5 1.090059e+00 -7.295012e-02 1.054679e+00
36 6 9.597495e-01 1.048137e+00 1.040282e+00
36 7 1.902574e-02 9.698210e-01 1.026117e+00
37 0 0.000000e+00 0.000000e+00 0.000000e+00
37 1 1.000000e+00 0.000000e+00 0.000000e+00
37 2 1.029162e+00 9.918729e-01 6.289183e-02
37 3 -2.223074e-02 1.089440e+00 0.000000e+00
37 4 -4.320160e-02 8.958300e-02 9.614888e-01
37 5 9.663094e-01 9.755194e-02 1.064215e+00
37 6 1.034284e+00 9.416072e-01 9.920447e-01
37 7 -5.343566e-03 9.197356e-01 1.032960e+00
38 0 0.000000e+00 0.000000e+00 0.000000e+00
38 1 1.000000e+00 0.000000e+00 0.000000e+00
38 2 9.857307e-01 9.715806e-01 -2.208971e-02
38 3 9.952753e-02 9.784784e-01 0.000000e+00
38 4 6.341320e-02 4.362191e-02 9.040952e-01
38 5 9.838381e-01 -4.761577e-02 9.784157e-01
38 6 1.072211e+00 1.010088e+00 9.474728e-01
38 7 -1.098316e-02 9.737457e-01 9.359202e-01
39 0 0.000000e+00 0.000000e+00 0.000000e+00
39 1 1.000000e+00 0.000000e+00 0.000000e+00
39 2 1.034936e+00 9.103075e-01 -6.280004e-02
39 3 8.734149e-02 1.064263e+00 0.000000e+00
39 4 -3.782468e-02 -6.846452e-02 9.577750e-01
39 5 9.170693e-01 8.428237e-02 1.078083e+00
39 6 1.047400e+00 1.085320e+00 9.928138e-01
39 7 1.729316e-02 9.307870e-01 9.891430e-01
40 0 0.000000e+00 0.000000e+00 0.000000e+00
40 1 1.000000e+00 0.000000e+00 0.000000e+00
40 2 9.459271e-01 9.275046e-01 -1.767890e-02
40 3 -8.945406e-02 9.397752e-01 0.000000e+00
40 4 -6.982793e-02 -4.424297e-02 1.085917e+00
40 5 9.446049e-01 9.266782e-02 9.393224e-01
40 6 1.048902e+00 9.762755e-01 1.071123e+00
40 7 6.604254e-02 9.722571e-01 9.151378e-01
41 0 0.000000e+00 0.000000e+00 0.000000e+00
41 1 1.000000e+00 0.000000e+00 0.000000e+00
41 2 1.027364e+00 9.562385e-01 -2.906755e-02
41 3 4.715132e-02 1.078925e+00 0.000000e+00
41 4 5.196186e-02 1.322652e-02 1.060112e+00
41 5 1.019627e+00 1.857772e-02 9.651161e-01
41 6 9.004127e-01 1.098044e+00 1.057982e+00
41 7 -6.867573e-02 9.312410e-01 9.448027e-01
42 0 0.000000e+00 0.000000e+00 0.000000e+00
42 1 1.000000e+00 0.000000e+00 0.000000e+00
42 2 1.066551e+00 9.695742e-01 -4.352006e-02
42 3 1.776901e-02 9.513687e-01 0.000000e+00
42 4 1.121537e-02 -7.343369e-02 9.020339e-01
42 5 1.053984e+00 2.641683e-02 9.170263e-01
42 6 1.055896e+00 1.078310e+00 9.458123e-01
42 7 3.693260e-02 1.002814e+00 1.036457e+00
43 0 0.000000e+00 0.000000e+00 0.000000e+00
43 1 1.000000e+00 0.000000e+00 0.000000e+00
43 2 1.076100e+00 1.062670e+00 -2.231218e-02
43 3 5.609122e-02 9.548627e-01 0.000000e+00
43 4 7.130183e-02 -7.461013e-02 1.094627e+00
43 5 1.067281e+00 1.901648e-02 1.004571e+00
43 6 1.099629e+00 1.011934e+00 9.848504e-01
43 7 -6.103404e-02 9.877574e-01 1.001093e+00
44 0 0.000000e+00 0.000000e+00 0.000000e+00
44 1 1.000000e+00 0.000000e+00 0.000000e+00
44 2 9.932930e-01 1.045651e+00 -9.169544e-02
44 3 7.114171e-02 9.362912e-01 0.000000e+00
44 4 -8.420568e-03 -6.637965e-02 1.027351e+00
44 5 9.177784e-01 -4.522178e-02 1.029136e+00
44 6 1.033317e+00 1.003348e+00 9.160917e-01
44 7 -9.100198e-02 1.097496e+00 9.018893e-01
45 0 0.000000e+00 0.000000e+00 0.000000e+00
45 1 1.000000e+00 0.000000e+00 0.000000e+00
45 2 9.227316e-01 9.111668e-01 -9.867629e-02
45 3 -4.239943e-02 1.005943e+00 0.000000e+00
45 4 8.739489e-02 -8.229413e-02 9.552897e-01
45 5 1.013637e+00 9.154792e-02 9.943673e-01
45 6 9.143535e-01 9.301710e-01 1.078707e+00
45 7 2.447336e-03 1.089867e+00 1.007408e+00
46 0 0.000000e+00 0.000000e+00 0.000000e+00
46 1 1.000000e+00 0.000000e+00 0.000000e+00
46 2 9.348137e-01 1.090043e+00 2.628813e-02
46 3 1.510057e-02 9.894990e-01 0.000000e+00
46 4 -9.148392e-02 7.965362e-02 9.009294e-01
46 5 9.490284e-01 -6.177111e-02 9.497305e-01
46 6 9.607965e-01 9.406626e-01 9.959858e-01
46 7 6.289991e-02 9.247511e-01 9.268800e-01
47 0 0.000000e+00 0.000000e+00 0.000000e+00
47 1 1.000000e+00 0.000000e+00 0.000000e+00
47 2 9.044476e-01 9.886437e-01 5.826207e-02
47 3 -1.948290e-02 9.908890e-01 0.000000e+00
47 4 -5.784426e-02 8.511814e-02 1.093458e+00
47 5 1.054651e+00 -9.618655e-02 1.026568e+00
47 6 9.397580e-01 1.093070e+00 1.042645e+00
47 7 -1.795927e-02 9.633673e-01 9.975734e-01
48 0 0.000000e+00 0.000000e+00 0.000000e+00
48 1 1.000000e+00 0.000000e+00 0.000000e+00
48 2 9.811153e-01 9.692739e-01 -8.054063e-02
48 3 1.833242e-02 9.900232e-01 0.000000e+00
48 4 -3.885222e-02 -9.290433e-02 9.692212e-01
48 5 1.013685e+00 8.033753e-02 9.293438e-01
48 6 9.885803e-01 1.073787e+00 1.078362e+00
48 7 7.453188e-02 9.502461e-01 1.014341e+00
49 0 0.000000e+00 0.000000e+00 0.000000e+00
49 1 1.000000e+00 0.000000e+00 0.000000e+00
49 2 9.806274e-01 1.017359e+00 7.941741e-02
49 3 5.785019e-02 9.546960e-01 0.000000e+00
49 4 -9.019947e-02 -9.135773e-02 9.320874e-01
49 5 1.050595e+00 4.005220e-02 9.432476e-01
49 6 1.010674e+00 9.064233e-01 1.003021e+00
49 7 9.412136e-03 1.057469e+00 9.731049e-01
50 0 0.000000e+00 0.000000e+00 0.000000e+00
50 1 1.000000e+00 0.000000e+00 0.000000e+00
50 2 9.301515e-01 1.098900e+00 -8.778393e-02
50 3 6.501365e-02 9.943805e-01 0.000000e+00
50 4 7.235712e-02 -1.927295e-02 1.077221e+00
50 5 9.973720e-01 -7.774798e-02 1.018176e+00
50 6 1.096064e+00 9.500655e-01 1.047066e+00
50 7 4.170021e-02 9.283094e-01 1.083495e+00
51 0 0.000000e+00 0.000000e+00 0.000000e+00
51 1 1.000000e+00 0.000000e+00 0.000000e+00
51 2 9.783856e-01 9.756249e-01 -7.244728e-02
51 3 5.784994e-02 9.787151e-01 0.000000e+00
51 4 7.257608e-03 4.585053e-02 1.050640e+00
51 5 1.053292e+00 9.814563e-02 1.003076e+00
51 6 9.092408e-01 9.420662e-01 1.011753e+00
51 7 -2.785346e-03 1.079614e+00 1.092833e+00
52 0 0.000000e+00 0.000000e+00 0.000000e+00
52 1 1.000000e+00 0.000000e+00 0.000000e+00
52 2 9.745238e-01 9.276201e-01 -3.795708e-02
52 3 9.296489e-02 1.060427e+00 0.000000e+00
52 4 -2.709731e-02 -9.802826e-02 9.370368e-01
52 5 9.519189e-01 3.811112e-02 1.014410e+00
52 6 1.057449e+00 1.022572e+00 9.464428e-01
52 7 7.569662e-03 1.051264e+00 9.477776e-01
53 0 0.000000e+00 0.000000e+00 0.000000e+00
53 1 1.000000e+00 0.000000e+00 0.000000e+00
53 2 1.011897e+00 9.675860e-01 8.056900e-02
53 3 -3.622709e-02 9.374718e-01 0.000000e+00
53 4 -1.450835e-02 -9.951759e-02 1.097863e+00
53 5 1.022582e+00 1.826454e-02 1.018141e+00
53 6 1.087074e+00 1.038598e+00 9.901071e-01
53 7 -7.419781e-02 1.020547e+00 9.066496e-01
54 0 0.000000e+00 0.000000e+00 0.000000e+00
54 1 1.000000e+00 0.000000e+00 0.000000e+00
54 2 9.826332e-01 9.545646e-01 -7.158480e-03
54 3 -7.712323e-03 1.021505e+00 0.000000e+00
54 4 -8.584706e-02 -3.642855e-02 9.069061e-01
54 5 1.028761e+00 -3.405033e-02 9.173555e-01
54 6 1.040959e+00 1.013056e+00 9.020900e-01
54 7 1.692906e-02 9.999218e-01 1.026440e+00
55 0 0.000000e+00 0.000000e+00 0.000000e+00
55 1 1.000000e+00 0.000000e+00 0.000000e+00
55 2 1.092001e+00 1.032525e+00 -5.199195e-02
55 3 -4.954692e-02 1.062540e+00 0.000000e+00
55 4 -2.536624e-02 -7.866512e-02 1.091271e+00
55 5 9.918492e-01 -8.173266e-02 1.091047e+00
55 6 9.730572e-01 9.680724e-01 9.936996e-01
55 7 1.222353e-02 1.001523e+00 9.852691e-01
56 0 0.000000e+00 0.000000e+00 0.000000e+00
56 1 1.000000e+00 0.000000e+00 0.000000e+00
56 2 9.071570e-01 1.000792e+00 4.536290e-02
56 3 6.088131e-02 1.082427e+00 0.000000e+00
56 4 -3.462468e-02 -7.460837e-02 9.539185e-01
56 5 1.096776e+00 1.090980e-02 1.024933e+00
56 6 9.478252e-01 1.035829e+00 1.094202e+00
56 7 1.570321e-02 1.074368e+00 9.761553e-01
57 0 0.000000e+00 0.000000e+00 0.000000e+00
57 1 1.000000e+00 0.000000e+00 0.000000e+00
57 2 9.984608e-01 9.779559e-01 -8.775371e-02
57 3 3.049389e-02 9.018742e-01 0.000000e+00
57 4 -3.379780e-02 -5.826757e-03 1.056835e+00
57 5 9.522761e-01 2.106046e-02 9.537554e-01
57 6 9.541669e-01 1.047178e+00 1.067260e+00
57 7 1.796392e-02 9.191454e-01 9.308385e-01
58 0 0.000000e+00 0.000000e+00 0.000000e+00
58 1 1.000000e+00 0.000000e+00 0.000000e+00
58 2 9.160558e-01 1.012387e+00 -3.654543e-02
58 3 -8.809773e-02 9.050162e-01 0.000000e+00
58 4 7.925033e-02 8.014035e-02 9.797149e-01
58 5 9.467901e-01 -2.664727e-02 1.044203e+00
58 6 9.546552e-01 9.266206e-01 1.056834e+00
58 7 4.302982e-03 9.502531e-01 9.701324e-01
59 0 0.000000e+00 0.000000e+00 0.000000e+00
59 1 1.000000e+00 0.000000e+00 0.000000e+00
59 2 9.242553e-01 9.499564e-01 -1.654345e-02
59 3 -8.794860e-02 1.064413e+00 0.000000e+00
59 4 8.328028e-02 -1.855560e-02 9.682547e-01
59 5 9.492607e-01 -9.920148e-02 9.696068e-01
59 6 9.577468e-01 9.669600e-01 9.931716e-01
59 7 -6.894762e-02 1.010722e+00 9.910537e-01
60 0 0.000000e+00 0.000000e+00 0.000000e+00
60 1 1.000000e+00 0.000000e+00 0.000000e+00
60 2 1.055955e+00 1.074198e+00 -4.944535e-02
60 3 -4.301712e-02 9.457124e-01 0.000000e+00
60 4 9.586202e-02 7.422387e-02 9.299520e-01
60 5 1.004046e+00 -9.492683e-02 9.026169e-01
60 6 9.933066e-01 9.906359e-01 1.024848e+00
60 7 7.999732e-02 1.053115e+00 1.089479e+00
61 0 0.000000e+00 0.000000e+00 0.000000e+00
61 1 1.000000e+00 0.000000e+00 0.000000e+00
61 2 1.071939e+00 9.454938e-01 -5.498393e-02
61 3 3.334773e-02 9.976802e-01 0.000000e+00
